192,511,7843,4364,2389
7526,88,1092,1794,4894
9626,7526,9634,9680,9059
1408,13976,8598,1699,8913
9456,14045,11735,4813,11628
3277,3666,1250,11663,11977
9122,208,4019,4986,2425
9456,6911,2302,4806,8927
13961,6911,12482,11367,5582
3345,4785,5041,6081,2564
2953,9314,13723,7349,4835
4929,88,12626,9937,13657
528,4894,88,7526,9400
7526,1794,88,4894,9613
3277,9581,12962,12397,3186
3352,1127,13059,9657,9176
9324,8953,4929,3082,2046
1309,13634,7878,2024,8957
2953,9314,4835,11008,4076
10957,12895,5246,14003,10558
1230,3795,6731,9686,200
7526,10532,10520,14492,11441
9456,6379,7331,3659,14045
7526,88,4134,3795,6934
4009,13151,13946,1434,8880
5047,5704,12641,5607,3319
9978,9617,4522,7569,9023
3496,10326,8916,1936,9080
1230,13909,8076,9708,12008
12833,4143,2011,11768,11279
10361,6516,7295,6073,9184
4626,5974,2409,3294,496
4184,763,11496,12975,5934
9015,7267,4548,10763,5343
3318,6731,10265,8860,10598
14045,6911,5676,11735,1575
6442,9088,11809,2771,13820
7526,14076,88,3795,1092
3082,6490,2415,13498,13175
4929,532,2046,11420,14293
7526,10532,1266,1790,1092
6084,2585,5974,7459,5775
1472,10693,6063,544,2036
1430,3795,12405,9686,3403
4929,14293,11639,2607,2046
12962,4029,611,12397,2777
12962,4029,611,12397,2777
1309,12416,7569,5692,4522
1309,7569,9978,9617,5692
208,2736,8430,6159,12436
3472,5592,9448,7593,3352
4966,8411,3871,3845,5049
6944,10361,7867,10619,11408
9456,5283,14045,3659,5059
9456,5283,14045,3659,5059
13109,8025,5738,12668,5392
7526,9613,10520,88,14150
6516,12485,9184,537,8590
12833,11768,9059,6091,1927
7526,88,11441,9613,13667
3472,13011,3352,7593,7494
7526,88,14492,4894,10520
4148,5752,10658,6586,4067
719,8807,1047,5352,7067
6379,6922,8912,4279,1898
4929,9072,12717,9517,518
3358,3951,5796,10786,13456
4076,10591,11800,1359,10113
1309,2024,13634,506,7878
9456,5771,2302,7331,2825
1309,13634,2024,506,4237
8246,2496,7309,9945,3960
1309,11459,11195,7569,8595
4966,3845,3871,8411,7806
10558,10167,4950,2002,6960
5165,9518,3782,4605,12688
1230,9686,12601,13909,7821
11195,12734,4992,11357,9744
6900,534,8061,13811,7280
6379,6922,5592,9448,9613
9581,5594,3277,611,12397
9581,5594,3277,611,12397
5957,11218,11809,4193,4676
1309,13634,13647,7569,8595
5974,5165,9518,4605,3782
7554,1348,5550,114,5593
7526,4894,88,1794,10532
6752,7596,8172,1972,4813
5047,14360,12641,7401,12806
9518,5974,5165,460,592
7526,88,4894,9613,3588
7950,1983,9363,13668,13631
7526,88,9613,4894,1092
8916,13363,2587,12187,5697
11492,4142,9456,7405,13923
1880,6369,7288,14305,5712
10598,9709,736,5084,12573
6379,6922,7529,7526,13919
3795,12503,9686,8445,7526
1566,10863,14107,5113,4537
1852,9653,11238,13101,8442
9414,1230,456,3795,9686
6108,7526,6800,6997,88
1230,5601,2518,3795,200
6846,4631,6047,5340,11609
528,4399,3785,890,12989
8411,4966,9354,1577,890
9581,3277,12025,11388,13109
22,4482,9324,5655,4436
13729,11668,13812,2128,8681
4966,8411,3871,9397,890
1983,12989,11955,9363,7950
10558,11895,911,4950,12391
7526,88,10532,9613,10520
13656,2356,12168,14166,13076
900,927,6484,10002,1867
14402,9228,13271,12549,10728
98,5676,3649,3289,3061
3782,9518,5165,4605,460
2232,8818,6771,3795,4725
5047,14360,11463,4920,3878
7526,10532,88,7814,4894
1309,6418,506,2549,4840
9354,1577,890,8411,10191
14485,3665,3726,236,7526
9563,5840,11628,2843,6597
13151,4009,13007,11690,1434
14139,5283,12201,4142,3659
12641,5047,14360,3319,2008
13504,13261,10439,6883,2166
7526,4894,1092,9613,10532
6379,7526,506,9088,10520
7596,6752,792,6030,13769
13680,9766,2738,14132,4620
1983,7950,9363,11955,12989
6084,2585,1230,12804,9400
11257,10532,14375,88,1790
7569,5692,9978,1309,13374
6084,1230,14191,1571,2585
528,5530,9434,3279,8706
2854,7526,5607,10262,8342
1309,7569,4522,12416,1625
11420,4929,532,2309,2607
6479,9043,2617,9002,10863
9072,4929,532,2607,11420
2660,9978,4279,9401,2024
7978,9483,11735,8604,4992
1007,9072,1309,9756,9980
1309,9978,13599,1487,1625
11449,11051,7960,12942,13938
9834,3019,8400,12897,2721
7331,9456,8172,14045,7024
2024,506,1309,9155,8181
10025,487,10406,5619,1759
3082,2415,13498,13175,4565
2100,9287,2292,7247,13981
3082,545,5530,13748,14468
3082,13175,11809,13498,6921
3414,3019,13892,6976,10948
9709,736,10598,10001,99
528,11420,12099,12942,4894
6909,6809,2736,426,11663
8630,13965,12547,9312,5136
5165,3782,6469,4605,9518
10558,11895,10167,4950,911
1485,12680,12635,11291,3691
3830,1250,5593,9363,8125
3082,2415,13175,4565,13498
5373,12962,3003,12397,12927
5373,12962,3003,12397,12927
8916,482,11742,8800,3516
4929,248,12717,13276,9072
10482,12881,8072,13363,8916
7526,1794,4894,1266,88
14224,12489,12007,11083,10718
7526,10532,4894,1266,1794
4992,3072,8172,7978,11041
1230,6731,5084,9686,13266
6106,4074,834,1198,6557
4929,12717,11420,10515,518
1309,7878,8957,13647,9088
9709,10598,99,736,12573
518,9072,12717,9517,6524
7526,10520,88,10532,9613
7526,10520,88,10532,9613
7526,88,4894,1092,10532
1309,13599,9978,1487,9921
13352,14243,7183,902,5392
4667,11431,2953,8866,332
9624,4536,8668,13985,13393
7526,13667,88,9613,14492
10729,6379,5084,5119,3319
13536,1775,8246,1983,11829
10693,7923,3310,1441,5106
4929,12717,9517,518,11420
3472,13812,11166,6176,314
5957,11809,4676,7427,11805
6015,12417,2755,1348,14411
14235,4017,3546,10693,8314
1309,8957,8181,9155,506
10558,11895,4950,10167,911
4929,97,2046,7800,11446
7526,10520,9613,88,14492
2328,1718,2737,6872,12467
9653,11238,1852,272,7658
7526,88,4894,1092,10520
12511,12099,3663,1309,6063
5738,13352,902,14243,7072
1629,10693,2036,5726,5106
13456,6650,10233,13126,13326
7526,88,10520,4894,1092
3782,5165,460,5974,4605
540,8442,7526,1977,13686
1983,7950,12989,9363,11955
9324,8953,11471,4482,2046
12717,11420,4894,7005,9072
192,7843,2389,8504,13808
6759,12485,6516,7148,1144
9155,4374,5921,14388,10061
12400,13456,5572,7882,13326
1757,4606,12097,3294,4663
12942,13078,10430,7960,10518
7526,88,119,5060,9938
3082,13498,11809,5957,13175
7526,14375,1092,11441,14492
4894,10532,14375,11441,7526
7526,3795,4894,88,10520
3082,8411,9354,890,7773
6702,11166,6176,3358,13812
7526,88,9613,4894,10532
7526,10520,9613,88,11441
13981,5617,9384,12562,5392
11399,3830,14033,14044,13870
14524,866,2924,6497,4740
14524,866,2924,6497,4740
528,12942,14141,1775,2029
5957,4676,3739,4193,2660
10520,7526,11441,3588,4894
10520,7526,11441,3588,4894
528,9363,14360,14464,12989
5957,11809,10558,4193,4950
14375,10532,4894,1092,7526
6176,488,3472,11668,8019
6084,2585,12601,2482,12804
11194,9434,2482,5497,4824
7911,12558,2607,11948,5047
7526,9400,1794,13023,1461
4966,8411,9354,3871,174
12641,14360,5047,3319,11683
11420,7005,4929,2309,9758
7878,1309,8595,8957,8933
528,10430,14141,9446,807
1794,7526,4894,88,9613
12417,8730,1250,9271,13770
1201,8866,9456,8331,2356
1230,5084,13909,9686,4391
9686,12350,12573,2931,3403
3659,7978,9907,12315,13923
5530,13366,3082,2482,4676
64,1750,5331,9400,929
3082,8851,13175,11809,2415
12275,10926,238,3941,6984
9686,8669,3403,12503,12775
7526,4894,1794,1092,14375
12962,3277,9581,8567,3666
4074,4069,12200,8463,13771
10900,11511,12409,5492,2744
7623,4536,1981,12133,10319
9686,1230,3795,7064,200
7331,9456,6419,2825,2007
3192,1348,6015,1250,3277
14237,5607,4399,12196,3319
9686,7279,3403,2931,3795
1502,2292,10474,12289,3678
6900,10319,5569,14126,7349
7960,13938,12942,10518,293
10267,11057,9287,6812,9912
10267,11057,9287,6812,9912
3082,14024,6490,2415,12601
10598,5084,1430,894,8669
1629,10693,4990,2036,3960
7526,88,9613,1092,14492
6399,10926,9210,121,5650
11420,6524,532,7005,2607
11388,9581,12397,611,6299
11388,9581,12397,611,6299
3554,8098,8721,9734,13020
2695,11927,11232,10190,9552
7526,88,10520,9613,14150
7526,88,10520,9613,14150
7526,4894,10532,10520,88
5530,6789,4824,3082,7305
5593,11658,1348,11527,7847
1309,2024,506,13634,12593
3830,931,8872,849,8237
1309,2024,506,4237,13634
12144,12426,1509,10928,10232
7526,14492,13667,9613,88
5530,13366,8706,6789,9625
10558,10167,4950,11895,126
12196,5047,3550,5704,4399
6084,7911,3403,4624,63
12641,14360,5047,3319,13742
5647,8255,7540,5770,5819
2357,3524,10387,2993,9367
3472,1005,6702,11668,1757
8442,5796,13126,7173,10786
14164,7526,4091,1255,9093
12196,7526,3472,2854,11819
13078,12942,10518,9760,10430
5974,9518,6469,4605,1828
9072,6524,532,11420,4929
9626,7526,9680,7954,12278
7786,84,6809,7452,5504
14059,4637,1775,1007,14235
9324,3795,8953,11420,4929
1230,9686,3795,9708,7590
4381,8442,9653,10786,540
7526,13680,5952,88,8560
12417,6784,2736,9271,6159
1230,3795,9686,200,7064
5322,7867,5957,5205,2939
5676,6911,1575,3649,5582
7052,8369,11919,8410,8075
5957,11218,11809,7427,11805
8867,6934,9697,9552,14540
12897,2721,12342,3019,1581
1723,11270,1255,14524,11856
78,5160,2529,14120,12196
2854,9886,10000,11575,1856
8604,9456,3659,13923,5283
8411,9354,1577,10191,13844
1629,10693,5726,8314,2036
1629,10693,5726,8314,2036
13870,2191,12436,11200,11309
13927,12635,11051,12942,5747
9686,8669,7918,1430,3403
6091,11768,7369,3562,7009
9517,518,9072,9479,12717
5594,8943,9286,7834,5962
1237,8624,4139,8736,2654
1377,4142,7499,3659,13923
12299,8249,1088,8509,12106
8172,11735,7306,5658,12315
8172,11735,7306,5658,12315
9072,4929,12717,81,9756
12899,7176,7674,14336,10482
4139,12392,6435,853,2597
4436,5252,1255,5084,7526
7526,983,117,88,12294
6875,12307,99,6552,3645
1625,6962,9626,5047,5084
7526,88,10532,9613,4894
5957,11809,9091,4193,3082
9155,4374,1309,9401,7878
763,4184,12975,5934,11496
4929,2607,11420,7430,6686
5957,4193,3082,7454,11809
7526,10532,10520,14492,9613
13656,6780,11431,8400,12844
6084,10518,7911,10430,293
3003,5617,11663,12417,5962
3003,5617,11663,12417,5962
11420,6524,12717,532,10272
3782,5165,460,6469,6773
9686,1230,3403,11967,13909
9072,9477,10515,9756,4929
9354,8411,3166,4966,13844
2996,7443,7082,10945,834
4180,3695,2446,7349,287
13456,8442,9812,10233,540
528,9091,7878,7867,1309
12099,12511,3663,10520,4894
7526,88,9613,4894,10532
12485,6516,7295,9534,9184
6752,3169,14175,7596,8172
6752,3169,14175,7596,8172
13389,11549,1309,98,7978
2607,9072,4929,8111,6686
7526,10532,14492,4812,9613
7280,11008,4068,6900,534
12641,5047,3319,14360,12196
1775,5426,5035,997,11420
13984,7799,2605,13748,10520
7526,88,10520,10532,1092
717,3253,5558,11577,4503
5065,4671,8485,1309,7240
10749,10474,12473,13958,3417
3068,6442,7454,4363,13498
1629,10693,10162,2036,12908
1629,10693,10162,2036,12908
7526,9613,10520,88,10532
7526,1794,88,3795,4894
6379,6922,3104,4279,4046
13771,388,8831,1348,4781
7526,14076,88,3795,4894
4626,1309,7878,496,6063
1007,690,11898,1472,22
3019,10326,6976,514,7033
13634,2024,1309,13647,506
528,4069,4372,13771,7540
8916,5697,13363,12187,3582
2024,1309,506,13634,10138
3782,5165,9518,4605,6469
6524,11420,12717,518,4894
13771,4864,4708,13914,12947
4453,6638,9335,10833,3954
4626,496,8912,8300,4506
6900,9314,4076,7843,8178
7526,3795,4894,14076,88
5165,3782,4605,9518,6469
12641,5047,14360,3319,2008
4894,1794,9400,1358,2585
4894,1794,9400,1358,2585
7526,10520,88,7814,11441
6294,8594,8116,10135,7048
7526,10520,4894,88,1092
6084,9686,12804,7911,1230
9354,8411,890,3166,13844
8175,4363,7439,3068,3082
3417,8567,7719,7066,7555
1309,13634,7878,13647,8957
2511,7427,14170,7284,6274
9324,8953,5331,3082,64
10532,14375,11257,5406,1790
7526,88,9613,1794,14375
13456,12400,13126,10233,5442
1775,3871,13078,10430,8411
1309,12416,1625,12899,7569
9324,22,4482,5655,8133
9893,5593,8255,5156,11658
7526,12196,5957,3319,2854
3659,7978,4992,5283,8604
3186,3277,7820,3927,14
3186,3277,7820,3927,14
6516,12485,6759,10641,12875
7526,8468,7033,5558,13695
9456,3659,14045,7978,13923
9456,3659,14045,7978,13923
3082,11462,9686,13175,2415
10558,64,1750,929,5331
10626,7786,11771,2858,931
13865,11577,7867,2721,1718
5957,4856,9923,9624,2042
528,7305,1718,13298,5758
5929,10430,7960,13078,9446
3506,11466,9448,3352,7575
13634,1309,2024,506,8181
7305,5205,6913,7533,8061
7526,88,4894,14492,10532
4386,10267,388,5156,2100
5165,3782,6469,4605,9518
4009,13151,1434,8880,12456
5957,11809,1434,4676,9091
8916,12426,8868,10482,11244
7526,14492,88,9613,4894
10267,12947,11115,11057,528
388,1250,12289,2530,10123
12687,8276,9767,8943,2713
1340,7533,7009,12102,500
6891,2953,5262,3602,10298
9354,1577,8411,13369,890
7911,6084,10729,6379,9686
3082,10598,99,5553,10265
1309,2024,506,9155,4374
7526,9613,88,10520,11441
8175,7439,1081,4363,11967
3082,2826,2415,4565,13498
1309,7593,9657,5592,3506
7569,9978,5692,13374,1309
10818,459,1250,8052,8791
1430,9686,3795,200,10064
12090,14056,14028,9624,14284
3782,9518,4605,460,5165
3082,8851,6490,13175,10962
528,5047,7878,3550,4399
12717,10923,9517,9072,12703
5836,9410,7779,2687,4801
14060,3082,3286,3658,5642
9518,5974,4605,5165,10729
12481,1309,14482,4363,456
3329,2094,12815,1972,5861
14375,10532,7526,9613,4894
5530,3082,13366,6789,2482
5582,6168,3289,2138,12385
6752,7596,8172,14175,792
6752,7596,8172,14175,792
6752,7596,8172,14175,792
7526,14375,9613,1092,10532
7526,4894,10532,1092,1794
5455,4922,13849,9270,7777
3082,4565,8161,12367,13498
7454,3419,12301,3739,11218
6084,506,9155,310,8763
22,11898,4482,9933,5655
5676,98,13389,12749,3289
14179,1373,6378,898,5336
1246,8621,10520,4690,6702
3782,460,5165,9518,6469
13686,2128,8442,3951,5572
5283,11735,5676,6911,5658
11399,12656,3666,13922,14033
4142,1306,3659,9907,12866
528,4894,88,12942,12099
7526,1794,88,7814,4894
528,4399,5047,7526,5758
13017,10558,6084,929,64
2660,7867,5329,2939,13985
6944,4536,4412,394,2721
6875,13973,4390,5084,3552
9456,7331,6911,599,2302
4929,2607,9072,11420,14293
3082,14024,14396,6921,13498
9767,5819,3417,7465,2713
1629,10693,7923,8314,5726
9072,2607,8111,4929,11420
11431,6780,1613,4340,14166
4929,2607,14293,97,10703
8411,890,9397,4640,4966
3082,10520,3805,1814,3588
6084,7911,12601,2585,7192
336,14114,10800,13207,2660
7911,4594,9686,4690,6084
2736,3830,12668,14003,7911
5061,7888,12879,8278,1691
14375,3588,1092,10532,4894
6907,9715,3654,9490,3271
7526,5084,9937,5047,13657
6046,6635,12271,1179,11901
9456,7331,2007,14045,5658
1792,4586,3240,14305,7922
7526,14492,13667,2771,88
5819,5647,5770,1348,4638
8411,890,4966,3871,174
9978,1309,7569,5692,9155
11071,4186,2568,1372,2012
2342,10223,12907,8630,6381
7526,88,4894,9613,3588
7064,12072,7526,9686,3403
3588,10520,14375,10532,7814
6379,5592,6922,8528,1898
7526,4894,10532,88,1092
9686,1230,12804,6884,13909
11420,4929,532,7005,9072
4632,14412,10558,983,187
13680,7867,2939,5205,12102
10693,1629,5106,1441,5726
1309,7878,13647,13634,8957
5165,3782,4605,9518,6469
9563,6687,2302,5582,4813
1309,2024,506,10967,7878
3795,9686,2931,12428,12503
11927,11232,2695,6108,7596
11218,10057,6711,9624,10642
3472,3012,11668,13812,11609
6192,4161,10512,9818,14323
3091,10651,10610,11369,4894
4894,7526,14375,1790,14492
3369,7176,877,10232,12144
7867,2660,2721,2939,13341
1654,1629,1255,7945,8246
192,2389,7843,12085,1177
8400,3496,13100,5137,13346
3277,12962,7820,3003,12397
9626,1170,11930,9634,412
7526,1794,88,4894,6776
12641,5047,2008,7401,14360
4142,11735,2843,9456,11628
5331,10558,10167,6417,11355
5957,3739,11218,11809,4193
9456,7331,2302,6687,4166
192,4536,13393,5322,4076
192,4536,13393,5322,4076
7526,14375,4894,1092,10532
13646,3019,8774,5712,9626
2607,4929,6686,8111,9072
528,11051,11373,12942,12989
10076,1449,6084,616,9991
13078,10430,5957,9425,7960
10558,7975,9091,64,13017
6084,6379,4076,1309,13938
3186,5617,3003,12962,5387
4929,10515,13277,9756,532
3277,12397,11388,4284,8567
752,6907,10466,10228,3271
3082,13175,13498,8851,4565
6479,354,11190,12945,2617
1309,2024,13634,10138,14199
9686,12804,1230,12601,6884
7761,12409,4626,5525,5837
10107,9416,3941,4807,5094
9072,8111,6524,2607,11082
5582,8360,3061,3060,4704
6752,7596,14175,9563,3553
6752,7596,14175,9563,3553
6752,7596,14175,9563,3553
2605,7799,8299,14468,9834
13326,13812,13456,5796,3951
13109,8108,2206,10764,1198
8213,4690,7173,13130,8526
7526,10520,88,4894,14076
4009,11690,13151,13946,13007
9456,7331,14045,11628,11735
6084,10558,10160,2841,4643
1348,864,12354,10289,10267
9354,8411,890,7806,5980
7945,1654,1629,8246,7309
6379,6922,5840,13010,2005
528,12099,10430,9400,1377
1230,10532,9686,200,3795
6281,4162,4076,11227,4264
3472,7575,3352,1419,8526
5165,9518,3782,4605,460
528,88,7526,6108,10482
528,1309,5262,13946,7878
4929,2046,10703,6686,7800
9072,6524,518,11420,12717
3658,6056,5642,11280,3286
572,10693,14235,4017,7923
13434,4364,6583,7718,1816
3667,1906,589,1025,7369
9324,4482,22,5655,11471
3082,14396,14024,13175,13418
7526,14492,9613,10532,10520
13078,10518,12942,8128,9760
9354,4966,8411,890,1577
10281,689,4216,10642,6970
10863,4537,10628,1566,7285
22,7526,10000,4894,11898
4690,1246,8621,3472,7859
2660,10361,1132,7867,10766
1629,10693,5106,10162,12317
1629,10693,5106,10162,12317
13326,13456,355,4660,2000
7285,5113,1566,10628,4537
1309,7569,1625,9978,310
12895,5149,1145,9489,13593
7526,88,4894,9613,14076
7526,10520,13667,14492,88
9456,1575,2302,6911,6419
12400,13456,5592,13126,10233
6084,11494,6002,6379,13622
5957,11809,11805,4193,3739
4009,1434,8880,13151,12456
8485,5065,4671,1309,3212
10361,12212,5957,3244,9624
9072,12717,518,4929,2607
10693,1629,8169,2036,1441
10693,1629,8169,2036,1441
10693,1629,8169,2036,1441
10693,1629,8169,2036,1441
10693,1629,8169,2036,1441
7526,4894,6554,3588,7420
7526,4894,6554,3588,7420
3082,14024,4565,13498,13175
6084,7911,10957,4028,9760
5647,10267,13771,9488,8255
3253,1718,11103,8300,11142
2302,6687,2825,8360,4806
9563,98,2302,13389,4813
4866,12289,3729,12354,9052
7526,14492,88,9613,10532
1309,2024,9155,13634,8763
6811,719,2737,11577,2526
3782,5165,460,6469,4605
12703,9517,3034,10923,10515
1629,10693,2036,1441,12317
1629,10693,2036,1441,12317
1629,10693,2036,1441,12317
14172,9155,7878,1309,13634
11331,10928,8916,14376,12682
9978,9401,9617,7569,1625
2356,5814,14166,12168,11431
7526,88,9613,10520,1092
13536,1983,3138,8171,10294
9155,4374,5921,8763,1625
6737,1645,454,9056,9631
5553,13708,12225,8668,3165
7526,10520,10532,9613,4812
388,10267,11948,2100,6812
13634,1309,7878,2024,8595
7526,1309,13126,11609,2963
1814,3403,1593,2018,200
1983,11955,7950,9363,14464
5165,3782,6469,4605,5974
890,8411,4966,9397,3871
4663,12097,3294,13850,12559
5819,1348,5647,8255,5770
5819,1348,5647,8255,5770
9397,4929,3082,1775,2046
3082,4565,13175,2415,8851
7295,12506,10641,6516,9534
1064,223,6803,754,10308
1230,6884,9686,12804,13909
4894,1794,7526,1266,14375
7911,6084,9581,1472,11663
5957,3795,7918,10475,1284
14107,5113,14282,286,5935
7526,88,1092,10532,14375
9072,7333,6524,11420,11082
5003,13261,2166,10439,1611
9456,11628,13923,1309,553
98,13389,4387,1596,13961
1105,8299,5276,9834,6455
192,511,7843,4364,2389
9762,13771,3650,2425,3678
10642,6970,9370,3824,7234
10686,8246,1629,6060,10203
7526,9613,4812,10532,10520
12011,6056,1477,8606,5443
8867,11957,14540,6452,5505
7911,6002,6465,1472,11399
9456,6911,2302,4806,8927
9456,6911,2302,4806,8927
9456,6911,2302,4806,8927
3082,6490,13498,6921,13175
10482,12899,11373,877,3369
11768,9059,12833,6091,323
9002,13671,11190,9769,6693
6687,2825,7482,2302,4806
9456,2302,4371,14045,8086
1309,8957,13634,7878,1487
12942,13078,9760,10430,10518
6379,6922,4279,9697,1898
5047,5607,4399,12196,3550
3496,10326,8916,1936,9080
9686,3795,12503,11967,1230
1472,3318,14356,3981,9517
7045,2191,9581,5962,2736
14360,12641,5047,3319,11683
12947,2425,7719,10267,8410
3212,465,8693,223,14235
6379,6922,3896,8528,6430
9155,2549,4374,8763,310
3472,11609,7593,1977,3012
5156,6015,4341,5647,208
10558,9091,5331,1750,3919
22,9324,10000,5655,11071
3082,2415,13498,13175,4565
8059,4634,10945,13546,6938
9686,6884,12804,1230,6428
3414,1718,2401,13483,3019
12962,4029,611,12397,2777
528,10430,1775,14141,2409
9456,5283,14045,3659,5059
5957,11218,11809,4676,9091
3082,3680,13175,2415,8161
6911,9456,179,4992,6419
12090,7482,2651,9519,3144
5165,3782,4605,9518,6469
4279,1898,13224,162,6379
10686,8246,1255,117,1629
719,8807,1047,5352,7067
5392,5601,2767,5242,9552
1814,9686,1430,4117,4673
6084,2585,9400,5084,12601
3472,4046,6512,11609,11847
3318,3286,12011,9923,2012
6516,6539,7295,537,9184
10025,487,5619,10406,5527
9978,9023,13599,13712,11722
6524,13839,11420,532,9072
3155,11166,8285,69,13651
3782,5165,460,9518,6469
12196,3319,9072,5047,1856
7526,88,10532,10520,9613
5594,9286,8943,7834,5962
2659,7867,1132,7811,5205
7526,88,10520,10532,4894
14375,10532,7526,9613,11680
8500,11896,11966,9215,3165
6379,6922,9088,7526,69
3588,14375,4894,10520,13667
6752,7596,8172,1972,4813
6752,7596,8172,1972,4813
1419,5615,9657,5592,7173
9639,3563,13919,10968,5770
5165,3782,4605,6418,7459
12942,9760,13938,10518,11051
9686,1230,8175,6884,7959
10233,2000,13456,6176,13126
12962,13919,12417,3277,8730
1309,7878,8957,1487,10138
8052,6084,12289,5647,11494
1983,13109,6780,9199,6922
12641,5047,14360,3319,2008
88,7526,7814,4894,1309
7033,9410,8755,14487,5836
3089,231,1309,12979,7526
6379,13224,4279,1898,6922
6084,9400,2585,8763,12601
5957,11809,3082,4193,11805
12641,14360,5047,11683,7401
763,4184,11496,12975,5934
1230,9686,1571,6731,200
7526,9613,4894,88,14150
9488,84,5046,12324,7116
9686,1230,1571,6731,11094
8943,9639,8052,9122,2469
8943,9639,8052,9122,2469
11927,2695,11232,10190,11071
2537,12008,4740,2578,8911
10267,11637,11115,208,1500
9489,14176,6722,5004,11462
4142,3659,12315,13923,5840
4142,3659,12315,13923,5840
4142,3659,12315,13923,5840
7526,10520,4894,7814,3588
4207,3244,2660,10361,8116
5060,14375,10206,8246,11584
7526,9680,4183,6913,7954
3862,611,8410,12869,7077
528,4279,162,13078,1487
528,4399,10482,7911,890
8505,12087,4782,11071,4159
5593,716,2425,11317,10540
6379,6922,3472,13024,5592
1348,5819,12777,3381,5647
5836,3570,11762,7779,9410
7596,6752,792,6030,13769
7596,6752,792,6030,13769
7526,88,10520,1092,4894
6900,3019,5569,13100,3414
5957,7526,13742,5607,3319
3782,9518,5165,4605,6469
3082,4565,2415,8161,13498
14430,6384,9780,9614,6181
5836,13661,7779,2687,4333
5770,8831,5819,4638,5299
7526,88,14492,9613,13667
9686,1230,200,2908,6884
6524,11420,7005,9072,518
11,13628,7526,11917,9735
3068,10518,11809,11805,14402
7978,3659,11492,8604,4142
7526,14164,13796,9093,1309
64,5331,13017,929,1750
3613,3630,13542,1731,949
2695,11927,690,11232,7526
1309,12416,4522,7569,4237
9456,8604,6597,1027,5283
528,5758,7526,88,10520
931,10246,1969,4900,12417
3082,13175,6490,14024,8851
14126,10144,9396,1184,7623
6524,4929,11420,9517,9072
2094,5369,12403,7240,7945
1572,2755,2663,3839,2780
8255,6812,8362,388,738
7960,13078,293,4584,9446
890,8411,3871,174,9397
6907,5957,9490,9973,752
6084,7911,11805,6063,1472
3472,13011,7575,3352,7593
3472,13011,7575,3352,7593
1629,8246,439,10693,7095
1629,8246,439,10693,7095
528,5262,4690,12942,7305
13366,2482,6789,11194,13601
6379,6922,7882,7526,5592
3192,3277,1835,7682,12227
5373,12962,3003,12397,12927
1794,4894,7526,7814,88
9686,1230,3795,6884,200
7526,5559,9723,6442,9088
7526,88,10520,4894,1092
12287,10387,2993,2357,9367
1309,13634,7878,8957,4237
4758,6560,5294,8920,8493
5084,10265,12573,10598,10183
6516,2351,9558,3269,12875
1852,9653,5796,3358,8442
6379,1170,2005,6922,5704
6108,13780,84,7281,1015
13109,7045,7516,5392,14149
6687,7482,8360,6419,2302
1377,10263,8442,10233,10786
1309,13634,9155,13647,8181
7867,6944,2721,10361,3019
9686,1230,13909,1571,7526
5156,1348,9243,1835,5593
3472,8442,7593,314,10786
14375,10520,1092,10532,4894
1309,12416,7569,1625,310
6084,7911,1472,3318,10957
8916,9448,11742,5592,4379
528,1775,14141,2809,12942
717,9727,1260,6691,3083
528,10729,14141,1826,11415
7526,10532,14492,10520,9613
9414,690,10998,8145,3861
11527,8255,7847,11658,3725
1309,310,8957,506,2024
11083,10718,12489,14224,12007
7526,10532,1092,1266,88
12196,5047,4399,3550,5607
2721,1340,5034,6455,2396
4807,3019,10361,4177,4682
4966,3871,3166,13402,8411
1309,506,2024,9155,8763
10863,10628,1566,7285,4537
11485,289,11065,11169,12671
7526,9613,88,14492,13667
3659,9456,8604,6597,9030
3277,611,13109,12397,5594
2607,9072,4929,8111,14293
4929,11420,532,2046,2309
1260,6090,8929,1147,5878
1629,10693,2036,5726,5106
5156,6015,12684,14411,3192
7526,4894,1092,14375,10520
4142,3659,9907,12201,4710
6922,6379,3941,1132,3045
12426,8916,12144,11331,10232
1691,7888,12879,13919,4334
1654,7945,1185,6060,3117
11927,2695,11232,10190,927
3588,14375,10520,4894,13667
5957,11218,11809,4676,4193
7526,88,10520,10532,14492
5957,7526,11809,890,690
14360,12641,5047,3319,7401
13812,3472,11166,11668,12938
1309,7878,4237,8957,13634
784,12855,14016,1697,3019
4894,14492,14375,7526,10532
7526,14375,1092,11441,14492
11399,3830,14033,14044,13870
8255,11494,8052,1502,9286
3082,14024,13498,9088,7526
7305,1718,5205,6872,5497
14524,866,2924,6497,4740
14524,866,2924,6497,4740
9072,12717,518,4929,9517
5582,11847,8360,3061,3935
5582,11847,8360,3061,3935
5582,11847,8360,3061,3935
12416,7569,1309,4522,10081
10520,7526,11441,3588,4894
7526,4894,1092,9613,88
9518,5165,3782,460,4605
13720,6435,9738,9133,7441
8175,7439,1081,4363,12321
4626,4676,9425,9760,2328
1165,13261,5003,4330,1780
63,11665,3296,3945,10100
2840,14036,8276,8052,6809
528,1775,7526,88,4305
7526,14375,10532,9613,1092
1309,7569,12416,5692,13374
8442,540,3358,13017,10786
9072,12717,11420,7005,518
3277,12962,12417,7820,11170
7526,88,4894,1794,12252
9456,9030,8086,2843,761
3019,3414,5569,10948,13892
6731,9686,8445,3082,12503
1309,4237,13680,7569,5747
